run,candidate,scenario,seed,cost,breach,gate_passed,mean_test_relative,robust_min_p05,dead_fold_fraction,avg_step_rate,avg_suppression_rate,validation_threshold_pass,validation_threshold_value,validation_threshold_threshold,active_fraction_pass,active_fraction_value,active_fraction_threshold,robust_min_threshold_pass,robust_min_threshold_value,robust_min_threshold_threshold
setA_2015_2019,objw05_ntb005,altseed_b20_s5252,7,5,False,True,-0.00011793790922414172,-0.0018440812908210923,0.0,,,True,0.00010906282095430875,0.0001,True,0.2,0.01,True,-0.0005896895461207086,-0.01
setA_2015_2019,objw05_ntb005,altseed_b20_s5252,7,10,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,altseed_b20_s5252,7,15,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,altseed_b20_s5252,17,5,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,altseed_b20_s5252,17,10,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,altseed_b20_s5252,17,15,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,deepcheck_b12_s8080,7,5,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,deepcheck_b12_s8080,7,10,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,deepcheck_b12_s8080,7,15,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,deepcheck_b12_s8080,17,5,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,deepcheck_b12_s8080,17,10,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005,deepcheck_b12_s8080,17,15,True,False,0.0,0.0,0.0,,,False,0.0,0.0001,False,0.0,0.01,True,0.0,-0.01
setA_2015_2019,objw05_ntb005_floor,baseline_b20_s4242,7,5,False,True,-0.0002418378954150091,-0.00221627168994219,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,baseline_b20_s4242,7,10,False,True,-0.00025840795364242555,-0.00225366321549732,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,baseline_b20_s4242,7,15,False,True,-0.00027497760020469555,-0.0022910536618107103,0.0,,,True,0.00016285549710883806,0.0001,True,0.6,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor,baseline_b20_s4242,17,5,False,True,-0.0002418378954150091,-0.002228732261683475,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,baseline_b20_s4242,17,10,False,True,-0.00025840795364242555,-0.0022451823917257695,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,baseline_b20_s4242,17,15,False,True,-0.00027497760020469555,-0.002261632333148339,0.0,,,True,0.00016285549710883806,0.0001,True,0.6,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor,altblock_b16_s4242,7,5,False,True,-0.0002418378954150091,-0.0020096325877833,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,altblock_b16_s4242,7,10,False,True,-0.00025840795364242555,-0.0020457377384052846,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,altblock_b16_s4242,7,15,False,True,-9.664643915372473e-05,-0.001753768226917951,0.0,,,True,0.0001353755091197062,0.0001,True,0.4,0.01,True,-0.0006714272153538481,-0.01
setA_2015_2019,objw05_ntb005_floor,altblock_b16_s4242,17,5,False,True,-0.0002418378954150091,-0.001879525374232366,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,altblock_b16_s4242,17,10,False,True,-0.00025840795364242555,-0.0019030487534649366,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,altblock_b16_s4242,17,15,False,True,-0.00027497760020469555,-0.0019265716882844563,0.0,,,True,0.00016285549710883806,0.0001,True,0.6,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor,altseed_b20_s5252,7,5,False,True,-0.0002418378954150091,-0.002394851706895851,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,altseed_b20_s5252,7,10,False,True,-0.00025840795364242555,-0.0024473350370129653,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,altseed_b20_s5252,7,15,False,True,-9.664643915372473e-05,-0.0019487394454570039,0.0,,,True,0.0001353755091197062,0.0001,True,0.4,0.01,True,-0.0006714272153538481,-0.01
setA_2015_2019,objw05_ntb005_floor,altseed_b20_s5252,17,5,False,True,-0.0002418378954150091,-0.0021792316861248494,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,altseed_b20_s5252,17,10,False,True,-0.00025840795364242555,-0.002200889545832868,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,altseed_b20_s5252,17,15,False,True,-9.664643915372473e-05,-0.0019831803600232124,0.0,,,True,0.0001353755091197062,0.0001,True,0.4,0.01,True,-0.0006714272153538481,-0.01
setA_2015_2019,objw05_ntb005_floor,deepcheck_b12_s8080,7,5,False,True,-0.0002418378954150091,-0.0021871611566080863,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,deepcheck_b12_s8080,7,10,False,True,-0.00025840795364242555,-0.0022196209442271186,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,deepcheck_b12_s8080,7,15,False,True,-9.664643915372473e-05,-0.001708964412005637,0.0,,,True,0.0001353755091197062,0.0001,True,0.4,0.01,True,-0.0006714272153538481,-0.01
setA_2015_2019,objw05_ntb005_floor,deepcheck_b12_s8080,17,5,False,True,-0.0002418378954150091,-0.0022474225690649386,0.0,,,True,0.0001986338060453008,0.0001,True,0.6,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor,deepcheck_b12_s8080,17,10,False,True,-0.00025840795364242555,-0.002278213882387703,0.0,,,True,0.00018074440422082282,0.0001,True,0.6,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor,deepcheck_b12_s8080,17,15,False,True,-9.664643915372473e-05,-0.001796635244769168,0.0,,,True,0.0001353755091197062,0.0001,True,0.4,0.01,True,-0.0006714272153538481,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,baseline_b20_s4242,7,5,False,True,-0.00030305396337428905,-0.00221627168994219,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,baseline_b20_s4242,7,10,False,True,-0.00034143806305595434,-0.00225366321549732,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,baseline_b20_s4242,7,15,False,True,-0.0003437220002558694,-0.0023361628110282638,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,baseline_b20_s4242,17,5,False,True,-0.00030305396337428905,-0.002228732261683475,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,baseline_b20_s4242,17,10,False,True,-0.00034143806305595434,-0.0022451823917257695,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,baseline_b20_s4242,17,15,False,True,-0.0003437220002558694,-0.0019778580398190524,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altblock_b16_s4242,7,5,False,True,-0.00030305396337428905,-0.0020096325877833,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altblock_b16_s4242,7,10,False,True,-0.00034143806305595434,-0.0020457377384052846,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altblock_b16_s4242,7,15,False,True,-0.0003437220002558694,-0.002110075139041728,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altblock_b16_s4242,17,5,False,True,-0.00030305396337428905,-0.001879525374232366,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altblock_b16_s4242,17,10,False,True,-0.00034143806305595434,-0.0019030487534649366,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altblock_b16_s4242,17,15,False,True,-0.0003437220002558694,-0.0020358729021957623,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altseed_b20_s5252,7,5,False,True,-0.00030305396337428905,-0.002394851706895851,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altseed_b20_s5252,7,10,False,True,-0.00034143806305595434,-0.0024473350370129653,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altseed_b20_s5252,7,15,False,True,-0.0003437220002558694,-0.002466875615110581,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altseed_b20_s5252,17,5,False,True,-0.00030305396337428905,-0.0021792316861248494,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altseed_b20_s5252,17,10,False,True,-0.00034143806305595434,-0.002200889545832868,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,altseed_b20_s5252,17,15,False,True,-0.0003437220002558694,-0.0019472999800841605,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,deepcheck_b12_s8080,7,5,False,True,-0.00030305396337428905,-0.0021871611566080863,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,deepcheck_b12_s8080,7,10,False,True,-0.00034143806305595434,-0.0022196209442271186,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,deepcheck_b12_s8080,7,15,False,True,-0.0003437220002558694,-0.002307317261796865,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,deepcheck_b12_s8080,17,5,False,True,-0.00030305396337428905,-0.0022474225690649386,0.0,,,True,0.00028130325460091755,0.0001,True,0.8,0.01,True,-0.0008482599198111895,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,deepcheck_b12_s8080,17,10,False,True,-0.00034143806305595434,-0.002278213882387703,0.0,,,True,0.0002350944768188423,0.0001,True,0.8,0.01,True,-0.0008699580389809336,-0.01
setA_2015_2019,objw05_ntb005_floor_hardmin,deepcheck_b12_s8080,17,15,False,True,-0.0003437220002558694,-0.002649129707753289,0.2,,,True,0.00023516260883177376,0.0001,True,0.75,0.01,True,-0.000891655805254854,-0.01
setB_2020_2026,objw05_ntb010_floor,baseline_b20_s4242,7,5,False,True,0.00025093171124566103,-0.0038208432450484715,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,baseline_b20_s4242,7,10,False,True,0.0001930014385333134,-0.004034065427444677,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,baseline_b20_s4242,7,15,False,True,-0.00023500309047681523,-0.0033751116394533432,0.0,,,True,0.00045376749637418003,0.0001,True,0.4,0.01,True,-0.0014459885689145358,-0.01
setB_2020_2026,objw05_ntb010_floor,baseline_b20_s4242,17,5,False,True,0.00025093171124566103,-0.004920646821322577,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,baseline_b20_s4242,17,10,False,True,0.00013071242676070404,-0.005188794587410839,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,baseline_b20_s4242,17,15,False,True,8.08883997607257e-05,-0.005456733395916052,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altblock_b16_s4242,7,5,True,True,0.00025093171124566103,-0.0072826845290426215,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altblock_b16_s4242,7,10,True,True,0.0001930014385333134,-0.007473683928964964,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altblock_b16_s4242,7,15,True,True,8.08883997607257e-05,-0.00766464895242398,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altblock_b16_s4242,17,5,False,True,0.00025093171124566103,-0.004093557306939527,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altblock_b16_s4242,17,10,False,True,0.00013071242676070404,-0.004309652473726921,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altblock_b16_s4242,17,15,False,True,8.08883997607257e-05,-0.0045257031434825625,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altseed_b20_s5252,7,5,False,True,0.00018054806556926372,-0.004857536793753508,0.0,,,True,0.0005903765198716826,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altseed_b20_s5252,7,10,False,True,0.00013071242676070404,-0.00517519606271295,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altseed_b20_s5252,7,15,False,True,8.08883997607257e-05,-0.005492758617880622,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altseed_b20_s5252,17,5,False,True,0.00025093171124566103,-0.0037275563592519267,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altseed_b20_s5252,17,10,False,True,0.0001930014385333134,-0.003964016740980109,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,altseed_b20_s5252,17,15,False,True,-0.00023500309047681523,-0.0037570467402287307,0.0,,,True,0.00045376749637418003,0.0001,True,0.4,0.01,True,-0.0014459885689145358,-0.01
setB_2020_2026,objw05_ntb010_floor,deepcheck_b12_s8080,7,5,False,True,0.00025093171124566103,-0.003586111565969191,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,deepcheck_b12_s8080,7,10,False,True,0.0001930014385333134,-0.0039002036664433303,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,deepcheck_b12_s8080,7,15,False,True,0.00013508302306681764,-0.004244579383886343,0.0,,,True,0.0005803433745192876,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,deepcheck_b12_s8080,17,5,False,True,0.00018054806556926372,-0.004238601322721724,0.0,,,True,0.0005903765198716826,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,deepcheck_b12_s8080,17,10,False,True,0.00013071242676070404,-0.00449761277913433,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor,deepcheck_b12_s8080,17,15,False,True,8.08883997607257e-05,-0.004755340237699401,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,baseline_b20_s4242,7,5,False,True,0.00025093171124566103,-0.0038208432450484715,0.0,,,True,0.0007177124640558308,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,baseline_b20_s4242,7,10,False,True,0.0001930014385333134,-0.004034065427444677,0.0,,,True,0.0006770219600217509,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,baseline_b20_s4242,7,15,False,True,0.00013508302306681764,-0.004247244894479895,0.0,,,True,0.0006363331343011592,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,baseline_b20_s4242,17,5,False,True,0.00025093171124566103,-0.004920646821322577,0.0,,,True,0.0007177124640558308,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,baseline_b20_s4242,17,10,False,True,0.00013071242676070404,-0.005188794587410839,0.0,,,True,0.0006183019961850001,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,baseline_b20_s4242,17,15,False,True,8.08883997607257e-05,-0.005456733395916052,0.0,,,True,0.0005817242315291793,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altblock_b16_s4242,7,5,True,True,0.00025093171124566103,-0.0072826845290426215,0.0,,,True,0.0007177124640558308,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altblock_b16_s4242,7,10,True,True,0.0001930014385333134,-0.007473683928964964,0.0,,,True,0.0006770219600217509,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altblock_b16_s4242,7,15,True,True,8.08883997607257e-05,-0.00766464895242398,0.0,,,True,0.0005817242315291793,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altblock_b16_s4242,17,5,False,True,0.00025093171124566103,-0.004093557306939527,0.0,,,True,0.0007177124640558308,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altblock_b16_s4242,17,10,False,True,0.00013071242676070404,-0.004309652473726921,0.0,,,True,0.0006183019961850001,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altblock_b16_s4242,17,15,False,True,8.08883997607257e-05,-0.0045257031434825625,0.0,,,True,0.0005817242315291793,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altseed_b20_s5252,7,5,False,True,0.00018054806556926372,-0.004857536793753508,0.0,,,True,0.0006548810673027816,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altseed_b20_s5252,7,10,False,True,0.00013071242676070404,-0.00517519606271295,0.0,,,True,0.0006183019961850001,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altseed_b20_s5252,7,15,False,True,8.08883997607257e-05,-0.005492758617880622,0.0,,,True,0.0005817242315291793,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altseed_b20_s5252,17,5,False,True,0.00025093171124566103,-0.0037275563592519267,0.0,,,True,0.0007177124640558308,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altseed_b20_s5252,17,10,False,True,0.0001930014385333134,-0.003964016740980109,0.0,,,True,0.0006770219600217509,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,altseed_b20_s5252,17,15,False,True,0.00013508302306681764,-0.00421852982107655,0.0,,,True,0.0006363331343011592,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,7,5,False,True,0.00025093171124566103,-0.003586111565969191,0.0,,,True,0.0007177124640558308,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,7,10,False,True,0.0001930014385333134,-0.0039002036664433303,0.0,,,True,0.0006770219600217509,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,7,15,False,True,0.00013508302306681764,-0.004244579383886343,0.0,,,True,0.0006363331343011592,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,17,5,False,True,0.00018054806556926372,-0.004238601322721724,0.0,,,True,0.0006548810673027816,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,17,10,False,True,0.00013071242676070404,-0.00449761277913433,0.0,,,True,0.0006183019961850001,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor_hardmin,deepcheck_b12_s8080,17,15,False,True,8.08883997607257e-05,-0.004755340237699401,0.0,,,True,0.0005817242315291793,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,baseline_b20_s4242,7,5,False,True,0.00025093171124566103,-0.0038208432450484715,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,baseline_b20_s4242,7,10,False,True,0.0001930014385333134,-0.004034065427444677,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,baseline_b20_s4242,7,15,False,True,0.00013508302306681764,-0.004247244894479895,0.0,,,True,0.0005803433745192876,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,baseline_b20_s4242,17,5,False,True,0.00025093171124566103,-0.004920646821322577,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,baseline_b20_s4242,17,10,False,True,0.00013071242676070404,-0.005188794587410839,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,baseline_b20_s4242,17,15,False,True,8.08883997607257e-05,-0.005456733395916052,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altblock_b16_s4242,7,5,True,True,0.00025093171124566103,-0.0072826845290426215,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altblock_b16_s4242,7,10,True,True,0.0001930014385333134,-0.007473683928964964,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altblock_b16_s4242,7,15,True,True,8.08883997607257e-05,-0.00766464895242398,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altblock_b16_s4242,17,5,False,True,0.00025093171124566103,-0.004093557306939527,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altblock_b16_s4242,17,10,False,True,0.00013071242676070404,-0.004309652473726921,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altblock_b16_s4242,17,15,False,True,8.08883997607257e-05,-0.0045257031434825625,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altseed_b20_s5252,7,5,False,True,0.00018054806556926372,-0.004857536793753508,0.0,,,True,0.0005903765198716826,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altseed_b20_s5252,7,10,False,True,0.00013071242676070404,-0.00517519606271295,0.0,,,True,0.0005580548650568673,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altseed_b20_s5252,7,15,False,True,8.08883997607257e-05,-0.005492758617880622,0.0,,,True,0.0005257344717473078,0.0001,True,0.2,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altseed_b20_s5252,17,5,False,True,0.00025093171124566103,-0.0037275563592519267,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altseed_b20_s5252,17,10,False,True,0.0001930014385333134,-0.003964016740980109,0.0,,,True,0.0006167748288936181,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,altseed_b20_s5252,17,15,False,True,0.00013508302306681764,-0.00421852982107655,0.0,,,True,0.0005803433745192876,0.0001,True,0.4,0.01,True,0.0,-0.01
setB_2020_2026,objw05_ntb010_floor30,deepcheck_b12_s8080,7,5,False,True,0.00025093171124566103,-0.003586111565969191,0.0,,,True,0.0006532079166247318,0.0001,True,0.4,0.01,True,0.0,-0.01
